id	label
18335318	1
12877695	0
42440308	1
16575030	0
26657605	0
20529877	1
26270038	0
20647085	0
35276243	0
38423820	0
44036442	0
29276449	0
18545574	1
9021907	0
31182893	0
27462343	0
32160536	0
7220161	0
2211848	0
27833505	0
3341037	0
36590764	1
33999969	0
18564817	0
8254113	1
13722630	0
15175373	0
6307112	0
17552879	1
31394139	0
42111655	0
37242175	0
14821840	0
39028000	0
37486404	1
41813133	1
39018017	0
24964265	0
32258826	1
3528492	0
9719139	0
30899823	0
40681102	0
25591660	0
30898124	0
12681383	0
15834633	0
7744460	1
39178628	0
37895773	0
28640565	0
10149584	0
8791403	0
7929071	0
12479881	0
35980361	0
41951540	0
16402643	1
4415285	1
27826727	0
31156872	0
42571769	0
41724422	0
33922698	0
21312972	0
27078857	0
29906332	0
15162323	0
39631545	1
37127484	0
44618774	0
29245065	0
24988388	0
32209462	0
10610888	0
6249042	0
31974916	0
303792	0
11360666	0
3657311	0
5397610	0
33705449	0
2990196	1
39577773	1
26964357	0
13680704	0
25233237	0
40299613	0
1073366	0
10532750	0
29848381	0
29660272	0
1270777	0
24058837	0
26331347	0
9392636	0
38116101	0
18135738	0
31800581	0
43583048	0
19343329	0
9382483	0
12647448	1
41212680	0
42014718	0
34097536	0
22582130	0
39727290	0
19341700	0
20321136	0
757773	0
5102407	1
42062282	1
17054206	1
5809872	1
20283029	1
14761253	0
25552879	0
36299176	0
25826383	0
33724216	0
39679002	0
758515	0
32084459	0
28258747	0
31898098	0
41999783	0
102008	0
34164234	0
8559545	0
29150706	0
9873307	0
16732612	1
14311324	0
23190564	0
34090564	0
37988144	0
33576555	0
26115259	0
25765870	0
44699923	0
31828468	0
2522991	1
9936657	0
44078514	0
44496940	0
15480394	0
17127708	0
14961476	0
961529	0
24581144	0
1453982	0
2708076	0
24616230	0
984502	0
21072551	0
13286619	0
13360480	0
12385200	0
3048449	0
7889733	0
29581000	0
28850924	0
40140823	0
24514002	0
16340986	1
10084761	0
40765060	0
36626181	0
39053371	0
33554423	0
11299274	0
29122214	0
6899989	0
25953014	0
16469218	0
12360160	0
2282765	0
9036683	0
21113749	1
1842404	0
27348218	0
31653113	0
14564659	0
7605392	0
17018700	0
8575833	0
9511591	0
20909013	1
31102654	1
5736092	0
19047647	0
26535285	0
11555389	0
33573476	1
11682797	1
10982739	0
12947469	1
26684020	0
6377084	0
11184321	0
38551416	1
27269012	0
24058005	1
40646695	0
15995192	0
22279814	0
31533386	1
2339066	0
3840715	0
25002724	0
17935075	1
9252684	0
39443771	0
37128172	1
6281664	0
5172615	0
12085364	0
14824537	0
34565471	0
32015619	0
104271	0
25658528	0
21048787	0
13978068	1
43551007	0
43115873	0
6001167	0
27908139	0
33739641	1
13090326	0
35341616	0
4885561	0
943246	0
42425842	0
34044618	1
27582467	0
6732670	0
25105037	0
12794193	0
9992140	0
35115825	0
19974627	1
37067638	0
24653527	0
43457062	1
42739797	1
23040528	1
41318194	1
42680113	0
16490851	0
38958578	1
7206951	0
19217613	0
4032544	0
7388365	0
8096917	1
8766235	0
44250627	0
28269470	1
40935902	0
9970753	1
32310833	0
5395613	0
41317981	0
20134772	1
35314676	0
23962504	1
34516033	0
25143943	0
24731863	0
41738294	1
28565344	0
5718608	0
37242334	0
23379779	0
7320179	0
17159533	0
3234838	0
8631761	0
20619646	0
24608860	1
22163340	0
41079808	1
31036167	0
38748031	1
41278905	0
3764501	0
15209359	1
26790256	0
43515994	0
35380480	1
13684308	1
17167630	0
13095970	0
9390111	1
41200794	0
19574410	0
10413196	0
8718540	0
6406140	0
25130508	1
5057538	0
36592089	0
32113593	1
39748266	0
44174381	1
44315640	0
17585847	1
7256390	0
2182450	0
25883212	0
19802878	0
12790505	0
9922218	0
17198783	0
16984835	0
10148063	0
18661242	0
44651728	0
21152942	1
6259839	0
39236838	0
22397850	0
39086722	0
1021945	0
28322248	1
6576581	0
20440703	1
6040957	0
18112571	0
15112325	0
14728869	0
29241121	0
11820862	0
31885158	0
31473014	0
23329203	0
9982936	1
17632309	1
15528974	0
13727125	0
27766427	0
32418202	0
21837199	0
29792204	0
34061594	1
16120317	0
4369822	0
29706377	0
24506249	1
37152735	0
4019183	0
2904242	0
22322322	0
27476957	0
34085494	0
2709304	0
22313777	0
11920134	0
30790355	0
5794429	0
31164272	0
30249999	0
33636511	0
41363857	0
37533503	0
34341002	0
3324154	0
9871306	0
41203687	0
4423152	0
5035912	1
38135489	0
17699539	0
21389166	0
10799196	0
16636712	0
8763007	0
17423225	0
20136185	0
14336026	0
9826123	0
17462185	0
10967715	0
33453486	1
30736346	0
34842347	0
8113739	1
16040492	0
31802858	0
8051395	0
26597376	0
25988441	0
21154101	0
9738744	0
17031737	1
25844661	0
36699301	0
40041988	0
19459910	1
22057826	0
9057151	0
37395147	0
45104151	0
23810171	0
31781386	1
26129372	0
30673331	0
12912117	1
37365719	0
23676237	0
10287643	0
9949460	0
42099379	0
12540670	0
14758296	0
11083642	0
40114311	0
43409863	1
37739029	0
5966770	1
10846406	1
32509521	0
15395657	1
6012017	0
31759271	0
38081510	0
21166751	0
8890311	0
33396550	1
18928985	0
2098708	0
24891343	0
39082790	0
31186729	0
27699856	0
12674979	1
5588538	0
1532196	0
2329022	0
10648166	0
41188467	1
21036297	0
22922474	0
14732551	0
17524868	0
10137843	0
43754030	0
4961870	0
4764299	0
9070986	1
21846159	0
42074280	0
24876794	0
27806720	0
41152527	0
37967745	1
365824	0
2715342	0
4288592	0
3043280	0
42125704	0
23287145	0
27515112	0
12460671	0
7580564	0
24678069	0
6739162	0
28820464	0
34959277	0
34972691	0
25472209	0
19070787	0
34615497	0
29744300	0
5903979	1
14881769	0
26560404	1
39247782	1
42303431	0
43622423	0
10478688	0
41580423	0
39920172	0
28429025	0
6436332	0
37212314	0
19680806	1
55934	0
44788370	0
38985656	0
11104694	0
8874956	0
508989	0
18312797	0
11683087	0
22238655	0
33669829	1
11861309	1
14960285	0
41893767	0
12953900	0
21685913	1
22796061	0
41707114	0
40195025	1
2271096	0
35274984	0
16640542	0
22649330	0
23576108	0
42783172	0
44243805	0
33629779	0
9728507	0
25851925	0
13884357	0
31046710	1
1082757	0
2769332	0
22969756	1
15077907	0
1011923	0
35755503	0
5870687	0
12181888	0
11093965	1
35458659	0
24423631	0
21408339	0
43152717	1
12606462	0
36972562	0
13777676	0
35489190	0
5464767	0
18842736	0
34056866	0
17191816	0
37298311	0
6929875	0
11266351	0
26144519	0
8300285	1
29792201	0
3978287	0
37228268	1
14697792	0
33674745	0
19074834	0
7461205	0
10822251	1
22731982	0
22890272	0
41260616	0
21082981	1
4530908	0
37886244	0
290296	0
42293511	0
5819378	0
9434049	0
27657599	0
8780112	0
31601565	0
25924788	0
30281859	0
19673392	0
12762887	0
40719398	0
30221429	0
36815840	0
9729857	1
31189720	0
8668660	0
25036791	1
15227719	0
29708721	0
22101810	1
8293377	0
37977068	0
33704064	0
11844497	0
27865299	1
36485411	0
22660481	0
27388289	0
8934123	0
44536511	1
29027742	0
40842177	1
33707749	0
28869012	0
45149427	0
14100785	0
6573081	0
6651226	1
35608509	0
27413498	1
2996919	0
9536429	0
27954554	0
43138403	0
32590184	0
4228783	0
10003968	0
38807058	1
3897636	0
44181658	0
82955	0
31638479	1
30728967	0
7585202	0
26192415	0
15910968	0
4043505	0
30700159	0
36929154	0
44416859	0
35780469	1
26151663	0
1076887	0
24795644	1
41205083	0
12686561	0
12901452	0
33084809	1
16452460	1
9739193	0
6827042	0
30198724	0
41852887	1
18373345	0
22093689	0
33865214	1
22991164	0
28331660	0
16132600	1
37429490	0
3430260	1
7800996	0
40694566	0
2158996	0
30943283	0
91622	1
22736884	0
14047458	0
12654539	0
9862853	0
9222691	0
32595649	0
12330486	0
12070288	1
26858404	0
45048507	0
18119875	0
27146363	0
16947907	0
2616473	0
6824525	0
43161674	0
6080571	1
34726627	0
28956645	0
31758930	0
39669410	0
22892999	0
20974751	0
7278462	0
2434371	1
20853728	0
6138900	0
6441397	0
19478800	0
12015644	0
20767242	0
13870439	0
37935367	0
17695341	0
10409097	0
585011	0
16007791	0
38896722	0
43864888	0
17122107	0
37298954	0
17816858	0
39436212	1
39286808	1
4838448	0
30337681	0
14280830	0
3114340	0
17779445	1
10449285	0
7336206	0
8967904	0
26517501	0
989469	0
29308272	0
27677531	0
15620720	0
24176225	0
7374808	0
21114660	0
11740525	0
3065119	0
1877966	0
38389530	0
44961025	0
10592395	1
34325372	1
11756420	0
21370729	0
12485785	0
17637862	0
45029294	0
11055591	0
4855372	0
12228055	1
14999909	0
10381393	0
22679497	1
21296528	1
33735285	0
31353387	0
2136293	0
25522064	1
1233948	0
43656787	0
39047220	0
5797390	0
17326341	0
43763401	1
40876888	1
31053938	0
26044486	0
31215495	0
14835421	0
38122767	1
14721667	0
37248799	0
9822085	0
5468902	0
26849142	0
33620886	0
28928921	0
3101549	0
12551913	0
2277329	0
21251443	1
34368057	0
10547260	0
43003381	0
15009782	0
16645132	0
2136866	0
12155187	0
37130997	0
21755168	0
17891710	1
34981290	0
35410784	0
17285526	1
6454275	0
31729842	0
8439596	0
10001371	0
20981381	0
40608715	0
36403938	0
35625341	0
15206751	0
13332756	1
10277546	0
43344087	0
16516670	0
12005640	1
27255518	0
27484763	0
8748961	0
39836965	0
44356327	0
42155448	0
9159771	1
2711090	0
41338763	1
22335190	0
36087424	0
11765191	0
1819421	0
8382945	0
11951004	1
29158101	0
37159618	0
24693752	0
39757087	0
38068791	1
14946691	0
10761936	0
8497204	0
21165836	0
31418437	0
29474011	0
37607837	1
37147978	0
41979384	0
42194996	0
13459611	0
15089056	0
3874518	0
732976	0
12445107	0
10819647	0
3510340	0
15654209	0
5190639	0
3104701	0
3912716	0
4908197	0
9758658	1
17461932	0
11140063	0
13925728	0
19435986	0
20832593	1
10186748	0
38149191	0
23738734	1
22988727	0
8837541	0
38818890	0
32592143	0
11613401	0
23533492	0
29047200	0
19908146	0
3270781	0
44502305	0
7033341	0
37457898	0
41502434	1
43755641	0
27157732	1
12441551	0
340551	0
27651440	0
9582163	0
36566590	0
9356216	0
18470359	0
44930037	0
7496327	0
34553797	0
32516167	1
19951582	0
19221311	0
4389037	0
24996268	0
21463393	0
7290554	0
28122005	0
39951550	0
5185639	0
34269971	0
38560480	1
15754113	0
43915692	0
44928130	1
30761303	0
2833680	0
17164459	0
3365848	0
1732784	0
38352835	0
558152	0
37733152	0
5356369	0
17476480	0
3251516	1
35938178	0
21956128	0
15436546	0
39350383	0
23058850	0
31599117	0
29954612	0
1937531	0
12371868	0
41936518	0
28454361	0
20426614	0
39862421	0
14683679	0
31309007	0
14550168	0
9193237	0
42198899	0
31635168	0
41157114	0
44366688	0
17100945	0
25747615	0
41393794	0
9651865	0
38931217	0
13794211	0
34584421	0
42611908	0
723672	0
5928616	0
10426911	0
590984	0
40827591	0
28448480	0
23107247	0
42281353	1
39654574	0
24521909	0
38998181	0
4269334	0
36844485	0
39704107	0
36297300	0
32248848	0
23069138	0
11519422	0
18969779	0
3167660	0
7229425	0
11202973	0
13386506	0
18119551	0
33824202	1
16403271	0
9418528	0
13697032	0
20720085	0
35792269	0
45136792	0
16048357	0
7815573	1
43783847	0
24923881	0
23377154	0
23080224	0
17316724	0
12036342	0
36633217	1
17047537	0
21319233	0
19774377	0
22855120	1
17880590	0
10325852	0
30285397	0
44787157	1
2096331	0
28095658	0
42515541	0
28443376	0
16399632	0
1556187	0
31663500	0
21385285	0
28348371	1
25774784	1
29596930	0
36055311	0
21494180	0
32096624	0
37104441	0
42816034	1
6726619	0
41398104	0
37751804	0
5496632	0
12931954	1
24559834	0
1269515	0
21736707	0
1423738	1
11837209	0
16463394	0
1409359	0
9746936	0
38946453	0
28264537	0
10044298	0
10657366	0
22279103	0
37338071	1
31974453	0
10607119	1
43228420	0
28099498	0
32176335	0
10720209	0
4212553	0
26246398	0
27221742	0
8563402	0
43780089	0
3892239	0
43753339	0
23716186	0
38807466	0
7607106	0
29933446	0
10477048	0
3726421	0
30962094	0
17215494	0
9337991	0
21162596	0
42938593	0
44119198	0
42030462	1
38899638	0
30439699	0
38452060	0
33095484	0
6789188	0
20321812	0
41331594	0
34742534	0
20236683	0
20546799	0
21079437	1
21430989	0
7756395	0
11346012	0
2706268	0
32168027	0
8250411	0
45029644	1
43868347	1
25528327	0
18283436	0
21407302	0
29563962	0
2731909	0
10800768	0
30093975	0
21974847	1
27101277	0
40760283	0
5774553	1
14882831	0
10228466	0
44720038	0
40246777	0
22632049	0
37043191	0
41789928	0
37572118	0
7963436	0
31776170	0
44618501	0
10652082	0
28917760	0
33844853	1
20413992	0
24034428	0
16591379	0
40143553	0
21179644	0
31181200	0
28688797	0
9767113	0
38491699	0
36067365	1
21568470	0
17155126	0
31623447	0
27556813	0
26619146	1
25099875	0
10863981	0
7055509	0
28120200	0
38816075	0
15728046	0
29672627	0
43797087	0
17432045	0
36173551	0
26972687	0
38348157	0
12503234	0
24401469	1
43440883	1
12184053	1
27151581	0
4384157	1
22462290	1
11580232	1
19280982	0
24202832	0
26472005	1
25363538	0
37186274	1
34998508	0
41442396	0
19310473	0
13552247	0
8429545	0
9461223	0
30102628	0
15827351	0
15024741	0
14143369	0
11382020	0
23555850	0
303606	0
17198041	1
26594128	0
36158699	0
14544422	0
31643316	0
1043466	0
20182191	0
35893726	1
39747981	0
3014334	1
7322300	1
38952646	0
5680083	0
11586281	0
36752465	0
825897	0
17096580	0
8485325	0
40399727	1
27615931	0
34157606	0
2236081	0
39761390	1
12352056	0
34699883	1
41876432	0
1437506	0
1179996	0
29360012	1
40511473	0
13514032	0
21600038	1
10852950	0
21708300	0
16694621	1
44465188	0
43432767	0
26714959	0
18299311	0
29022662	0
27611086	0
17435641	0
11896020	0
22306244	1
41368901	0
35122063	1
34639882	0
9367885	1
30808412	0
36006965	0
34125937	0
36380337	0
20406590	0
11356543	0
36001495	0
42275758	0
35453745	1
13195467	0
5417421	0
32175079	0
41259055	0
8174697	1
38279068	0
13738063	1
1808384	0
30557338	1
27271459	0
15161602	1
19420267	0
33384318	0
44410002	0
8018299	1
24936980	1
7338624	0
17893399	0
7421098	0
35766642	0
11376823	0
30713696	0
5759329	0
28342318	0
8184667	1
34399527	0
13163468	0
43328232	0
45050962	1
18345195	1
40394996	1
29065158	0
19508087	1
42194106	0
14356468	1
13142018	0
965753	1
38850255	0
2950258	1
31988001	0
1869618	1
19369307	0
36344728	0
37190031	1
11651601	1
32786072	0
39211199	0
29889544	0
1250334	0
39138713	0
315633	0
37470073	0
8009498	0
19951899	0
2691451	0
2862439	0
21201358	0
6217451	0
29834279	0
28083081	0
4119021	0
941347	0
21248813	0
13782382	0
17898916	0
26981245	0
32528339	0
30932696	0
35007328	0
41035486	0
3006395	0
11260864	0
22505414	0
32011479	0
20477770	0
27622383	0
39191892	0
38421397	0
16045017	1
18473705	1
4475892	0
12269934	0
923157	0
26721995	0
25434462	1
34261098	0
43758135	0
34273548	0
14849202	0
10637449	0
34692744	0
39141177	1
32420423	1
3146335	1
25507755	0
13317934	0
10168409	0
22428724	0
19302557	0
41952595	0
35019206	1
27937270	0
12803956	0
4238218	0
8944826	0
25177537	0
24499517	1
5743798	1
15648486	0
38375520	0
6193852	0
34259518	0
30164052	0
19946290	0
8677202	0
12761695	0
31617969	0
3563557	0
13037593	0
37761757	0
42198541	0
30989322	0
7038021	0
39461814	0
41256066	1
7867015	1
38674065	0
30968996	1
11529584	0
3677053	0
43309705	0
21287216	0
39432480	0
41145370	0
18340397	0
988924	0
34580491	0
163471	0
39101898	0
41048406	0
44446150	1
44639118	0
39548700	0
1479129	0
13996861	0
29605583	0
15765554	1
23362089	1
39270071	1
11739876	0
8411432	1
19682648	0
43170161	0
11473538	0
8592610	0
14323256	0
7180851	0
11909777	0
10401093	0
35080832	0
12705248	0
13933914	0
34215419	0
37622363	0
27259991	0
14323366	0
8298630	0
23380090	0
1752193	0
39460069	0
42228904	0
35671520	0
38262179	0
16841692	0
10726227	0
19496869	0
21879918	0
7061208	0
1244806	0
32228137	0
38272259	0
23545052	0
98361	0
2927949	0
36801632	0
7824108	0
29684602	0
42787344	0
38913971	0
40622695	0
12085384	0
41328551	0
36509242	0
16108281	0
37535943	0
2880207	0
10837990	0
24889116	0
25503090	0
12035279	0
12850823	0
32041275	0
23324871	1
32529925	0
45058944	0
37152922	0
40627395	0
31022288	0
18511214	1
27417037	0
18263485	0
40698901	0
23006703	0
33537088	0
16803938	1
27626338	0
17846080	0
6357300	0
20866266	0
35682689	0
15104256	1
17697847	0
13255863	1
784177	0
4229180	0
17618892	0
25079171	0
1209922	0
20853216	0
32164312	1
6876754	0
34444877	0
28066130	0
44404238	0
6842556	1
12645983	0
22817998	0
9737067	0
468871	1
6802947	0
34619654	0
13153849	0
8078991	0
36190028	0
42048475	0
8660856	0
13087452	0
20199625	0
6072688	0
42340994	0
6520856	0
21919550	0
44981095	0
30573047	1
13833236	0
41168943	0
25182205	1
26635850	0
2757791	0
13885661	0
39008674	0
27179463	1
10157919	0
4633953	0
23853180	0
9504939	0
26594975	0
647006	0
10539067	0
43307086	0
27024809	0
7764743	0
38212233	0
43239207	0
28463243	1
15214682	0
10045888	0
36699773	1
44495452	0
43131679	1
29813159	0
38062538	0
26797400	0
22667724	0
7241267	0
21249742	0
15472717	0
20160966	1
33222521	0
16310639	0
29374341	0
22629563	1
33923028	0
28728434	0
41467683	0
32159657	0
15248204	0
28818610	0
1036855	0
5397751	0
17063748	0
27236338	0
3872367	0
9305410	0
43841002	0
6383784	0
6849179	0
39022497	0
32762610	0
42483557	0
12439388	0
15852739	1
6473039	1
40567690	0
34446589	0
1727336	0
29177896	0
4910780	0
21168591	1
16765272	0
25767812	0
19709593	0
31927535	0
37284645	1
33231312	0
41864548	0
31629232	0
8359761	0
20094796	0
829339	0
36211214	0
26463018	1
35252804	0
19579080	1
43610761	0
25379995	0
11391178	0
36150365	0
28393084	1
25528482	1
22875997	0
36522065	0
40944481	0
31018525	0
39337643	0
20524270	0
35761259	0
9220601	0
8313862	1
34697032	0
6997121	0
12123160	0
21306835	0
19096550	1
5641644	0
37119749	0
9872764	0
10654477	0
35413586	0
31701101	0
32506448	0
19672352	0
3615086	0
600785	0
20788303	0
4063467	0
4521854	0
19981702	0
32335179	1
8355158	0
31728814	0
6149885	1
12483193	0
25642900	0
14002091	0
19048513	0
41768282	0
20171867	0
43738372	0
26652106	1
22786119	1
39474058	0
28788376	1
13780038	0
43184582	0
35501728	0
6228794	0
31768176	0
44618677	0
34347324	0
6992236	0
6854925	0
28106537	0
24681563	1
43455781	0
40853815	0
39920644	0
37079345	0
23142027	0
23924298	0
2884112	0
32072781	0
38998855	0
37496400	0
41690673	0
3523498	0
22756589	0
22987725	0
45101495	0
32403866	0
36668084	0
29789742	0
9081267	0
22751185	1
18758205	0
44820874	0
31120115	0
5014308	0
20199936	0
18370355	1
7709798	0
17481791	0
3948764	0
10904757	0
13407002	1
30980265	0
22671654	0
43448729	1
29825951	0
41582883	1
2952293	1
11505019	0
21950782	0
24803781	1
31155627	0
24839786	0
10287023	0
22975624	0
9370241	0
1181087	1
5990518	0
16480733	1
33234292	0
29258868	1
23971550	1
14695496	1
16424310	1
7945792	0
15278328	0
34767524	0
19379520	0
22311570	0
15564824	0
27194563	0
22155571	0
2305448	0
42734613	0
40677041	0
19803225	0
38291070	0
30687333	1
33480289	0
39700572	0
10654565	0
44669303	0
22576355	0
19874117	0
15305923	0
16577432	0
42778381	0
31999495	1
36396545	0
27793226	0
38627979	1
11020314	0
32899674	0
7887910	0
44441626	0
4091212	0
27248828	0
29064251	0
20599849	0
17450098	0
1876999	0
538558	0
11452329	1
40746822	0
27060864	1
31102944	1
10117990	0
34470068	0
17315749	0
21562603	0
17551361	0
17827938	0
11967014	1
15621141	0
23351638	0
43795376	0
29468781	0
41151747	0
6858446	0
13659489	0
14443062	1
23160660	0
36400188	0
40769300	0
10271735	0
35813012	0
32208728	0
31491225	0
43639118	0
17033256	0
2039309	0
4196489	0
30846604	0
224666	1
19356916	0
43823459	0
627088	0
31550278	0
37653081	0
36090951	0
3914598	0
43678148	0
38916454	1
35142666	0
13596210	0
4723521	0
29535951	0
16771313	0
43680125	1
6842409	0
35769908	1
10558456	0
7148326	0
17571729	1
26704101	0
8288826	1
15735203	0
42137526	0
17213217	0
8821248	0
29272620	0
15185188	0
6820393	0
36983139	0
8976731	0
34926534	0
15405413	0
31620571	0
24742976	0
36435845	0
20427694	0
27376932	0
35472512	0
15833146	0
36040306	1
14570727	1
27139278	1
15002170	0
41661226	0
4577762	0
32090068	0
6806448	1
134413	0
43479363	0
13875670	0
3962144	0
10399718	0
7296037	1
5959460	0
44251104	1
41292605	0
40073099	0
6097242	0
28586677	0
21084509	0
12204079	0
3972279	0
24157607	0
7852829	0
19184471	0
37253160	0
33641826	0
35827706	0
3793692	0
32547495	0
24094187	0
42822233	0
10048063	0
35971904	1
971933	0
18813315	0
32669728	0
22041293	0
24048980	1
19512055	0
6679277	0
18523571	1
2133773	0
23813129	0
26150015	0
34446961	0
29415323	0
12397401	0
36494637	1
26534484	0
244333	1
8323843	1
7430058	1
31114321	1
12550827	0
40255735	0
19438977	0
7979356	0
30967801	1
20697319	0
21757509	0
23566394	0
16606683	1
31179953	0
12726195	0
4423241	0
19912177	0
5187695	0
12418723	0
10159839	0
29552679	1
21161683	0
32088606	0
39911112	0
29169040	0
18171239	0
13901163	0
36721022	0
35834580	1
27061138	0
26977185	0
36765054	0
4769443	0
10579980	0
14435840	1
7325033	0
21848254	0
42000282	0
33575966	1
11775414	1
37446609	0
36004240	0
8224704	1
17816788	0
6001518	0
39074655	0
38652864	1
25856321	1
42274104	0
30877289	1
32343983	0
9966573	0
40619320	0
37748991	0
33874765	0
33816477	0
30822759	0
20351239	0
34728013	0
13014992	1
41549936	0
17117937	0
3489915	0
5439087	0
1707935	0
43076932	0
14869148	0
17497150	0
16166069	0
16947293	0
7165498	1
14054158	0
29156773	0
5370994	0
42559783	0
17811586	0
15483109	0
41724690	0
26860539	0
9373375	1
19972820	0
11835051	0
14184076	0
31173568	0
24357254	0
28379401	0
1766702	1
3177823	0
14835917	1
41216292	1
28126249	0
26953301	0
38121466	0
9786483	0
35732106	0
32946772	0
39050264	0
20059630	0
32079022	0
37217183	0
25838171	0
32221587	0
7950126	0
26622783	0
1450124	0
40814619	0
21299832	0
40903780	0
34792174	1
19930068	0
8881381	0
17284890	0
23710244	0
45101677	0
9847499	0
12260642	0
2635203	0
14100021	1
7800101	0
20748559	0
5255383	0
35563380	1
40172125	0
2498829	0
16422010	0
15480840	1
29091477	1
21954516	0
39784417	0
36866056	1
35392484	0
8442005	0
37005297	0
44159630	0
16010334	0
1057566	0
3862158	0
279463	0
5934522	1
29200342	0
7976443	0
37104349	0
12226310	0
12817041	1
42985591	0
23600926	0
1436956	0
28698376	0
15155538	1
27210081	0
40761072	0
24403734	0
29597717	0
30041345	1
27153332	0
13229171	0
38468330	0
44240932	0
34095431	0
22445680	0
26144972	0
27496454	0
44300645	0
28777907	0
34631401	0
16974610	0
39776534	0
13790507	0
39470428	0
44484983	0
2329701	0
30017779	0
43951818	0
184557	0
40519364	0
6497725	0
44789029	0
32003729	0
13570632	0
8483526	1
8994731	0
9914651	1
15882980	0
30288487	0
33975558	0
23697220	0
28952496	1
28923237	0
21119845	0
19998597	0
3364101	0
36666420	0
4783519	1
36582871	0
28698372	0
45089066	0
34139319	1
39135622	1
44570438	0
24305313	0
23564939	0
33072599	0
10273788	0
39659464	0
39338040	0
36259553	0
4430311	0
8310739	0
28707808	0
39211881	0
34789905	0
31304738	1
22434513	0
7795366	0
7583944	0
25352280	0
17206912	0
12828144	0
27486750	0
32287529	0
21163727	0
16237484	0
8641512	0
37472404	0
31014080	1
13814891	0
16479404	0
44736275	0
37870488	0
23525955	1
2921766	1
13602871	0
22581010	0
16125884	0
2132820	1
39705854	0
19049227	0
27655622	0
26179253	0
4752475	0
8037683	0
7509782	0
6754439	0
33765771	1
13345213	1
15928015	0
20784088	0
16148905	0
28539903	0
10456639	0
41294977	0
23360909	1
9054086	1
8638636	0
15739662	0
29182433	0
8604775	0
19133724	1
29461261	0
17735324	0
7053315	0
23206027	0
38286836	0
28547663	0
1955320	0
9001554	0
24329149	0
41187466	0
24034667	0
19124384	1
5532683	0
30085121	0
35340702	1
13395728	1
5765241	0
5697261	0
1567234	0
14168111	0
30348940	0
14461700	0
36298333	0
2893335	1
9295314	0
38348581	0
34948383	0
29983218	0
29204314	0
19000502	0
19593733	0
14551187	1
8721546	0
16806622	0
9766719	1
17416240	0
42577299	0
30577379	0
18044082	0
28893582	0
18893533	0
41863577	1
22843422	0
43061895	0
18497619	0
29253527	0
2104424	1
31367538	0
18412696	0
44571080	1
3484282	0
40755552	0
33249997	0
42997595	0
9539068	0
1648484	0
27264333	0
32675141	1
40361678	0
23585108	0
21716482	0
1368110	0
20232204	1
44683820	0
40976118	0
9599666	0
27269275	0
254038	0
6441564	0
43573768	0
2667369	0
17358034	1
5288817	0
30603117	1
11425326	0
2243924	0
26815528	0
37385331	0
8093783	0
16897021	0
36405471	0
7688818	0
35177031	0
32685342	0
27102499	0
15308102	1
6373487	0
544697	0
40695644	0
43540048	0
12387911	0
12890182	0
30060264	0
25511509	0
39084864	0
35840013	0
27261959	0
4482461	0
16982819	0
13269321	1
6052012	0
12243330	0
20455617	0
34710688	0
20275388	0
19005816	1
32507586	0
23643702	0
16498013	0
11163018	0
30096865	0
8646468	0
4336207	0
9751663	0
3350576	0
24254527	1
23868783	0
26308735	0
18397317	0
27366226	0
40565187	0
38289800	0
20004923	0
22460646	0
23437709	1
22084530	0
20615779	0
14988874	0
7555099	0
22899133	0
40730096	0
2132683	0
30148396	0
995966	1
660615	0
24669559	0
39213094	0
36926835	1
35528183	0
10423177	0
25566050	1
16893289	0
29347308	0
26691872	1
6558458	0
11455426	0
32246650	0
23757255	0
13691894	0
41782340	0
40298569	0
24638870	1
1934477	0
16330954	0
31901348	0
40863926	0
15907023	0
27159970	0
8259260	0
304413	1
15862265	0
40678224	0
25486153	0
9741629	0
40518708	0
29947107	0
29408486	0
39195548	0
25971267	0
39003326	0
39782209	0
27774325	0
2556344	1
16260267	0
40560943	1
1223145	0
44395478	0
23053821	0
30434980	0
35930366	0
12335360	0
39002928	0
31453369	0
13252594	0
5772158	0
33120125	1
31962490	0
5943274	0
11602285	0
1630768	0
10566667	0
6236491	0
32436330	0
1395808	0
11486241	0
30997255	0
34075901	0
9392579	0
42404406	0
26167047	0
592603	0
38547966	0
18031602	0
13898643	0
32943849	0
10262462	1
43593317	1
10375006	0
40001502	0
32755336	0
26873217	0
13422134	1
4372067	0
31807816	0
14631594	0
9697729	0
19583039	0
30732423	0
42276671	0
13255527	0
11229672	0
24474314	0
21138538	0
4859336	0
17910179	0
15425594	0
12571869	0
12317014	0
18623735	0
33010292	0
40646387	0
5177916	0
34506733	0
19517321	0
35795391	1
31716794	0
24264481	0
35860902	0
28665469	0
14099095	1
24468660	0
14368212	0
12477453	1
3296041	0
12874120	0
23670424	0
11502073	0
16825983	0
5606628	0
40240880	0
31807718	1
44327017	0
4442715	0
25069116	0
33380842	0
27859759	1
41652505	0
28543261	0
35401548	0
22050537	0
19270220	0
31423806	0
15553849	0
19092286	0
25056328	0
35905103	0
9934691	0
42008648	0
14602427	0
15083753	0
12885514	0
1248789	0
32948714	0
10767873	0
3612809	0
1440126	0
14293289	0
7075725	1
44205828	1
13295139	0
39782837	0
10179768	1
42912558	0
12531301	0
9692489	1
18604149	0
18339126	0
12050588	0
35234479	0
39191880	0
37242378	0
11890875	0
45148577	0
40521972	0
32618419	0
26746960	0
18915756	0
41612148	0
29247192	0
10199338	0
23180456	0
